   454	2022-03-12T15:31:02.757 INFO bellperson::gpu::multiexp > ----------------------------------kernel run time: 339.423866ms
   442	2022-03-12T15:35:04.483 INFO bellperson::gpu::multiexp > n:3000000, window_size:1, num_windows:256, num_groups:68, bucket_len:2
   454	2022-03-12T15:35:05.523 INFO bellperson::gpu::multiexp > ----------------------------------kernel run time: 991.954317ms
   442	2022-03-12T15:39:56.150 INFO bellperson::gpu::multiexp > n:3000000, window_size:2, num_windows:128, num_groups:136, bucket_len:4
   454	2022-03-12T15:39:56.824 INFO bellperson::gpu::multiexp > ----------------------------------kernel run time: 619.92404ms
   442	2022-03-12T15:44:43.438 INFO bellperson::gpu::multiexp > n:3000000, window_size:3, num_windows:86, num_groups:202, bucket_len:8
   454	2022-03-12T15:44:43.971 INFO bellperson::gpu::multiexp > ----------------------------------kernel run time: 487.057028ms
   442	2022-03-12T15:49:29.398 INFO bellperson::gpu::multiexp > n:3000000, window_size:4, num_windows:64, num_groups:272, bucket_len:16
   454	2022-03-12T15:49:29.788 INFO bellperson::gpu::multiexp > ----------------------------------kernel run time: 348.325834ms
   442	2022-03-12T15:54:13.840 INFO bellperson::gpu::multiexp > n:3000000, window_size:5, num_windows:52, num_groups:334, bucket_len:32
   454	2022-03-12T15:54:14.261 INFO bellperson::gpu::multiexp > ----------------------------------kernel run time: 319.502171ms
   442	2022-03-12T15:58:59.937 INFO bellperson::gpu::multiexp > n:3000000, window_size:6, num_windows:43, num_groups:404, bucket_len:64
   454	2022-03-12T15:59:00.267 INFO bellperson::gpu::multiexp > ----------------------------------kernel run time: 271.744927ms
   442	2022-03-12T16:03:48.973 INFO bellperson::gpu::multiexp > n:3000000, window_size:7, num_windows:37, num_groups:470, bucket_len:128
   454	2022-03-12T16:03:49.283 INFO bellperson::gpu::multiexp > ----------------------------------kernel run time: 221.257016ms
   442	2022-03-12T16:08:31.886 INFO bellperson::gpu::multiexp > n:3000000, window_size:8, num_windows:32, num_groups:544, bucket_len:256
   454	2022-03-12T16:08:32.149 INFO bellperson::gpu::multiexp > ----------------------------------kernel run time: 208.985951ms
   442	2022-03-12T16:13:18.966 INFO bellperson::gpu::multiexp > n:3000000, window_size:9, num_windows:29, num_groups:600, bucket_len:512
   454	2022-03-12T16:13:19.260 INFO bellperson::gpu::multiexp > ----------------------------------kernel run time: 232.249706ms
   442	2022-03-12T16:18:04.720 INFO bellperson::gpu::multiexp > n:3000000, window_size:10, num_windows:26, num_groups:669, bucket_len:1024
   454	2022-03-12T16:18:05.038 INFO bellperson::gpu::multiexp > ----------------------------------kernel run time: 270.669833ms
   442	2022-03-12T16:22:54.374 INFO bellperson::gpu::multiexp > n:3000000, window_size:11, num_windows:24, num_groups:725, bucket_len:2048
   454	2022-03-12T16:22:54.827 INFO bellperson::gpu::multiexp > ----------------------------------kernel run time: 392.825784ms
   442	2022-03-12T16:26:54.473 INFO bellperson::gpu::multiexp > n:4000000, window_size:1, num_windows:256, num_groups:68, bucket_len:2
   454	2022-03-12T16:26:55.872 INFO bellperson::gpu::multiexp > ----------------------------------kernel run time: 1.328521423s
   442	2022-03-12T16:31:45.165 INFO bellperson::gpu::multiexp > n:4000000, window_size:2, num_windows:128, num_groups:136, bucket_len:4
   454	2022-03-12T16:31:46.123 INFO bellperson::gpu::multiexp > ----------------------------------kernel run time: 825.787978ms
   442	2022-03-12T16:36:31.671 INFO bellperson::gpu::multiexp > n:4000000, window_size:3, num_windows:86, num_groups:202, bucket_len:8
   454	2022-03-12T16:36:32.384 INFO bellperson::gpu::multiexp > ----------------------------------kernel run time: 650.117971ms
   442	2022-03-12T16:41:16.735 INFO bellperson::gpu::multiexp > n:4000000, window_size:4, num_windows:64, num_groups:272, bucket_len:16
   454	2022-03-12T16:41:17.253 INFO bellperson::gpu::multiexp > ----------------------------------kernel run time: 463.975486ms
   442	2022-03-12T16:46:01.060 INFO bellperson::gpu::multiexp > n:4000000, window_size:5, num_windows:52, num_groups:334, bucket_len:32
   454	2022-03-12T16:46:01.538 INFO bellperson::gpu::multiexp > ----------------------------------kernel run time: 424.759006ms
   442	2022-03-12T16:50:45.610 INFO bellperson::gpu::multiexp > n:4000000, window_size:6, num_windows:43, num_groups:404, bucket_len:64
   454	2022-03-12T16:50:46.024 INFO bellperson::gpu::multiexp > ----------------------------------kernel run time: 360.913722ms
   442	2022-03-12T16:55:29.347 INFO bellperson::gpu::multiexp > n:4000000, window_size:7, num_windows:37, num_groups:470, bucket_len:128
   454	2022-03-12T16:55:29.691 INFO bellperson::gpu::multiexp > ----------------------------------kernel run time: 291.121776ms
   442	2022-03-12T17:00:14.013 INFO bellperson::gpu::multiexp > n:4000000, window_size:8, num_windows:32, num_groups:544, bucket_len:256
   454	2022-03-12T17:00:14.335 INFO bellperson::gpu::multiexp > ----------------------------------kernel run time: 268.494793ms
   442	2022-03-12T17:05:01.837 INFO bellperson::gpu::multiexp > n:4000000, window_size:9, num_windows:29, num_groups:600, bucket_len:512
   454	2022-03-12T17:05:02.182 INFO bellperson::gpu::multiexp > ----------------------------------kernel run time: 289.859823ms
   442	2022-03-12T17:09:51.515 INFO bellperson::gpu::multiexp > n:4000000, window_size:10, num_windows:26, num_groups:669, bucket_len:1024
   454	2022-03-12T17:09:51.894 INFO bellperson::gpu::multiexp > ----------------------------------kernel run time: 321.557733ms
   442	2022-03-12T17:14:39.697 INFO bellperson::gpu::multiexp > n:4000000, window_size:11, num_windows:24, num_groups:725, bucket_len:2048
   454	2022-03-12T17:14:40.207 INFO bellperson::gpu::multiexp > ----------------------------------kernel run time: 446.566746ms
   442	2022-03-12T13:51:19.781 INFO bellperson::gpu::multiexp > gpu multiexp
   454	2022-03-12T13:51:19.797 INFO bellperson::gpu::multiexp > ----------------------------------cpu->gpu time: 4.208114ms
   442	2022-03-12T13:56:09.604 INFO bellperson::gpu::multiexp > n:1000000, window_size:2, num_windows:128, num_groups:136, bucket_len:4
